ano;provincia;impuesto;regimen;monto
2005;mendoza;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;10,4057
2005;mendoza;regimen de energia electrica ley 24065;f.e.d.e.i.;4,1023
2005;mendoza;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2005;mendoza;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;9,3504
2005;misiones;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;812,2851
2005;misiones;transferencia de servicios ley 24049;transferencia de servicios ley 24049;34,1
2005;misiones;impuesto a las ganancias;obras de infraestructura basica social;70,8789
2005;misiones;impuesto a las ganancias;excedente obras de caracter social a buenos aires;87,3456
2005;misiones;impuesto a las ganancias;ley 24699;14,382
2005;misiones;impuesto sobre los bienes personales;ley 24699;31,775
2005;misiones;impuesto sobre los bienes personales;ley 23966 art 30;2,3577
2005;misiones;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0214
2005;misiones;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;4,9949
2005;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;3,9696
2005;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;8,9251
2005;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;3,7612
2005;misiones;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;27,522
2005;misiones;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;7,6391
2005;misiones;regimen de energia electrica ley 24065;f.e.d.e.i.;7,1745
2005;misiones;fondo compensador de desequilibrios;fondo compensador de desequilibrios;26,4
2005;misiones;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;7,4068
2005;neuquen;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;426,785
2005;neuquen;transferencia de servicios ley 24049;transferencia de servicios ley 24049;17,4
2005;neuquen;impuesto a las ganancias;obras de infraestructura basica social;21,9507
2005;neuquen;impuesto a las ganancias;excedente obras de caracter social a buenos aires;45,8931
2005;neuquen;impuesto a las ganancias;ley 24699;7,5564
2005;neuquen;impuesto sobre los bienes personales;ley 24699;16,695
2005;neuquen;impuesto sobre los bienes personales;ley 23966 art 30;1,0603
2005;neuquen;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0189
2005;neuquen;i.v.a.ley 23966 art 5 punto 2;i.v.a.ley 23966 art 5 punto 2;2,2464
2005;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;2,0857
2005;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;7,5033
2005;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2,9649
2005;neuquen;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;25,1797
2005;neuquen;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;5,1691
2005;neuquen;regimen de energia electrica ley 24065;f.e.d.e.i.;4,7123
2005;neuquen;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2005;neuquen;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;3,8916
2005;rio negro;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;620,4626
2005;rio negro;transferencia de servicios ley 24049;transferencia de servicios ley 24049;14,6
2005;rio negro;impuesto a las ganancias;obras de infraestructura basica social;31,3717
2005;rio negro;impuesto a las ganancias;excedente obras de caracter social a buenos aires;66,7198
2005;rio negro;impuesto a las ganancias;ley 24699;10,9848
2005;rio negro;impuesto sobre los bienes personales;ley 24699;24,2713
2005;rio negro;impuesto sobre los activos fondo educacion ley 23906;impuesto sobre los activos fondo educacion ley 23906;0,0219
2005;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;obras de infraestructura;3,0322
2005;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;vialidad provincial;5,9052
2005;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;f.e.d.e.i.;2,7545
2005;rio negro;impuesto a los combustibles liquidos ley 23966 y 24699;ley 24464 fo.na.vi;26,3509
2005;rio negro;regimen de energia electrica ley 24065;fondo para compensaciones de tarifa electrica;4,6727
2005;rio negro;regimen de energia electrica ley 24065;f.e.d.e.i.;4,3783
2005;rio negro;fondo compensador de desequilibrios;fondo compensador de desequilibrios;30
2005;rio negro;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;regimen simplificado para pequeños contribuyentes ley 24977 art 59 inciso a;5,6578
2005;salta;coparticipacion federal de impuestos ley 23548;coparticipacion federal de impuestos ley 23548;942,5349
2005;salta;transferencia de servicios ley 24049;transferencia de servicios ley 24049;39,8
2005;salta;impuesto a las ganancias;obras de infraestructura basica social;85,9064
2005;salta;impuesto a las ganancias;excedente obras de caracter social a buenos aires;101,3535
